,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
132,2024-01-06 12:00:00,29.9,,,0.53,9.0,,121,33,57,8
133,2024-01-06 13:00:00,32.6,,,0.53,4.0,,121,34,53,8
134,2024-01-06 14:00:00,33.4,,,0.51,3.0,,121,35,48,8
135,2024-01-06 15:00:00,36.9,,,0.5,4.0,,121,36,46,8
136,2024-01-06 16:00:00,32.8,,,0.52,5.0,,121,35,48,8
137,2024-01-06 17:00:00,40.6,,,0.53,11.0,,121,32,59,8
138,2024-01-06 18:00:00,36.9,,,0.6,16.0,,121,30,65,7
139,2024-01-06 19:00:00,37.6,,,0.63,11.0,,121,30,68,7
140,2024-01-06 20:00:00,42.8,,,0.59,9.0,,121,29,71,7
141,2024-01-06 21:00:00,39.2,,,0.56,10.0,,121,29,75,7
142,2024-01-06 22:00:00,34.5,,,0.59,8.0,,121,29,71,7
143,2024-01-06 23:00:00,37.5,,,0.58,8.0,,121,29,69,7
144,2024-01-07 00:00:00,36.5,,,0.46,2.0,,121,28,71,7
145,2024-01-07 01:00:00,31.9,,,0.45,2.0,,121,28,72,7
146,2024-01-07 02:00:00,32.9,,,0.42,1.0,,121,28,73,7
147,2024-01-07 03:00:00,29.7,,,0.44,0.0,,121,27,76,7
148,2024-01-07 04:00:00,33.5,,,0.49,2.0,,121,27,80,7
149,2024-01-07 05:00:00,36.3,,,0.46,0.0,,121,27,81,7
150,2024-01-07 06:00:00,40.4,,,0.49,2.0,,121,27,83,7
151,2024-01-07 07:00:00,43.7,,,0.52,6.0,,121,28,82,7
152,2024-01-07 08:00:00,36.7,,,,,,121,29,76,7
153,2024-01-07 09:00:00,32.9,,,0.52,4.0,,121,30,70,7
154,2024-01-07 10:00:00,35.7,,,0.53,5.0,,121,31,64,7
155,2024-01-07 11:00:00,31.2,,,0.54,6.0,,121,32,59,8
156,2024-01-07 12:00:00,32.1,,,0.46,3.0,,121,33,54,8
157,2024-01-07 13:00:00,30.2,,,0.48,6.0,,121,32,59,8
158,2024-01-07 14:00:00,36.7,,,0.57,9.0,,121,32,60,8
159,2024-01-07 15:00:00,45.0,,,0.54,6.0,,121,31,66,7
160,2024-01-07 16:00:00,42.0,,,0.57,5.0,,121,30,68,7
161,2024-01-07 17:00:00,37.6,,,0.58,7.0,,121,30,70,7
162,2024-01-07 18:00:00,37.4,,,0.49,5.0,,121,29,70,7
163,2024-01-07 19:00:00,35.1,,,0.51,5.0,,121,29,70,7
164,2024-01-07 20:00:00,34.7,,,0.47,4.0,,121,29,72,7
165,2024-01-07 21:00:00,37.5,,,0.49,3.0,,121,29,73,7
166,2024-01-07 22:00:00,35.8,,,0.51,9.0,,121,29,74,7
167,2024-01-07 23:00:00,31.8,,,0.45,4.0,,121,28,74,7
168,2024-01-08 00:00:00,26.1,,,0.42,0.0,,121,28,77,7
169,2024-01-08 01:00:00,26.6,,,0.41,1.0,,121,28,79,7
170,2024-01-08 02:00:00,25.2,,,0.42,1.0,,121,27,81,7
171,2024-01-08 03:00:00,30.4,,,0.46,0.0,,121,27,81,7
172,2024-01-08 04:00:00,30.9,,,0.45,0.0,,121,27,82,7
173,2024-01-08 05:00:00,31.2,,,0.49,2.0,,121,27,82,7
174,2024-01-08 06:00:00,30.4,,,0.47,3.0,,121,27,81,7
175,2024-01-08 07:00:00,29.7,,,0.5,5.0,,121,28,77,7
176,2024-01-08 08:00:00,32.8,,,0.48,4.0,,121,30,69,7
177,2024-01-08 09:00:00,34.6,,,,,,121,31,63,7
178,2024-01-08 10:00:00,25.4,,,0.48,3.0,,121,32,57,8
179,2024-01-08 11:00:00,24.7,,,0.48,4.0,,121,33,54,8
180,2024-01-08 12:00:00,25.7,,,0.48,6.0,,121,34,54,8
181,2024-01-08 13:00:00,25.3,,,0.52,5.0,,121,35,51,8
182,2024-01-08 14:00:00,26.4,,,0.48,4.0,,121,35,49,8
